Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Oxygen,600,2500000,1.005697727,1.354378819,0.034689121,15.94477272
Oxygen,600,3000000,1.006872773,1.355290532,0.03473562,19.11139679
Oxygen,600,3500000,1.008059621,1.356188893,0.034783084,22.27038002
Oxygen,600,4000000,1.009257913,1.357073903,0.034831479,25.42164421
Oxygen,600,4500000,1.010467649,1.357945681,0.034880769,28.56511116
Oxygen,600,5000000,1.011688709,1.358804345,0.034930922,31.70070457
Oxygen,700,10000,1.000023007,1.336974978,0.038577318,0.054978006
Oxygen,700,20000,1.000046134,1.336984873,0.038578652,0.109953478
Oxygen,700,30000,1.000069141,1.336994886,0.038579807,0.16492641
Oxygen,700,40000,1.000092268,1.337004781,0.038580872,0.219896808
Oxygen,700,50000,1.000115275,1.337014794,0.038581874,0.274864674
Oxygen,700,60000,1.000138402,1.337024689,0.038582835,0.329830021
Oxygen,700,70000,1.000161409,1.337034702,0.038583767,0.384792805
Oxygen,700,80000,1.000184536,1.337044597,0.038584672,0.439753056
Oxygen,700,90000,1.000207543,1.33705461,0.038585559,0.494710773
Oxygen,700,100000,1.00023067,1.337064505,0.038586427,0.549665928
Oxygen,700,500000,1.001156092,1.337459564,0.038617089,2.745789051
Oxygen,700,1000000,1.002319574,1.337946773,0.038653452,5.485203743
Oxygen,700,1500000,1.00349021,1.338426709,0.038690057,8.218207359
Oxygen,700,2000000,1.004668117,1.338899255,0.038727291,10.94476318
Oxygen,700,2500000,1.005853176,1.339364529,0.038765244,13.66483593
Oxygen,700,3000000,1.00704515,1.33982265,0.038803928,16.37839317
Oxygen,700,3500000,1.008244276,1.340273619,0.038843334,19.08540154
Oxygen,700,4000000,1.009450197,1.340717435,0.038883436,21.78582764
Oxygen,700,4500000,1.010663152,1.341154337,0.038924221,24.47964287
Oxygen,700,5000000,1.011882901,1.341584206,0.038965661,27.16681671
Oxygen,800,10000,1.000022173,1.327001214,0.042757045,0.048105795
Oxygen,800,20000,1.000044465,1.327005863,0.042758238,0.096209452
Oxygen,800,30000,1.000066638,1.327010393,0.042759269,0.144310981
Oxygen,800,40000,1.000088811,1.327015042,0.042760212,0.19241035
Oxygen,800,50000,1.000111103,1.327019691,0.042761102,0.240507603
Oxygen,800,60000,1.000133276,1.327024341,0.042761955,0.28860271
Oxygen,800,70000,1.000155568,1.32702899,0.042762779,0.336695671
Oxygen,800,80000,1.000177741,1.327033639,0.04276358,0.384786516
Oxygen,800,90000,1.000200033,1.327038169,0.042764362,0.432875216
Oxygen,800,100000,1.000222206,1.327042818,0.042765126,0.48096177
Oxygen,800,500000,1.001113057,1.3272264,0.042791914,2.402668953
Oxygen,800,1000000,1.002230883,1.327452302,0.042823389,4.799978256
Oxygen,800,1500000,1.003353477,1.32767427,0.042854916,7.191911697
Oxygen,800,2000000,1.004480839,1.327892303,0.042886876,9.578453064
Oxygen,800,2500000,1.005612969,1.328106403,0.042919371,11.9595871
Oxygen,800,3000000,1.006749749,1.328316689,0.04295243,14.33530045
Oxygen,800,3500000,1.007891059,1.328523159,0.042986043,16.70557594
Oxygen,800,4000000,1.009037137,1.328725815,0.043020204,19.07040405
Oxygen,800,4500000,1.010187745,1.328924775,0.043054901,21.42976761
Oxygen,800,5000000,1.011342764,1.32912004,0.04309012,23.78365898
Oxygen,900,10000,1.000020742,1.319194913,0.047045313,0.042760767
Oxygen,900,20000,1.000041485,1.319196463,0.047046401,0.085519761
Oxygen,900,30000,1.000062346,1.319198012,0.047047332,0.128276974
Oxygen,900,40000,1.000083089,1.319199681,0.047048185,0.171032414
Oxygen,900,50000,1.000103831,1.319201231,0.047048986,0.21378608
Oxygen,900,60000,1.000124574,1.319202781,0.047049753,0.256537974
Oxygen,900,70000,1.000145435,1.31920433,0.047050495,0.299288064
Oxygen,900,80000,1.000166178,1.31920588,0.047051214,0.342036426
Oxygen,900,90000,1.00018692,1.31920743,0.047051914,0.38478297
Oxygen,900,100000,1.000207782,1.31920898,0.047052599,0.427527755
Oxygen,900,500000,1.001040101,1.31927073,0.047076423,2.135861158
Oxygen,900,1000000,1.002083659,1.31934607,0.047104184,4.267273903
Oxygen,900,1500000,1.003130794,1.319419265,0.047131862,6.394229889
Oxygen,900,2000000,1.004181147,1.319490314,0.047159839,8.516721725
Oxygen,900,2500000,1.005234957,1.319559336,0.047188226,10.63474083
Oxygen,900,3000000,1.006292224,1.319626451,0.047217049,12.74828243
Oxygen,900,3500000,1.00735271,1.31969142,0.047246315,14.85733795
Oxygen,900,4000000,1.008416533,1.319754481,0.047276024,16.96190262
Oxygen,900,4500000,1.009483695,1.319815516,0.047306165,19.06196785
Oxygen,900,5000000,1.010554075,1.319874644,0.047336727,21.15753174
Oxygen,1073.150024,10000,1.000018001,1.309260845,0.054689549,0.035861526
Oxygen,1073.150024,20000,1.000036001,1.309259653,0.054690491,0.071721762
Oxygen,1073.150024,30000,1.000054002,1.30925858,0.054691296,0.107580706
Oxygen,1073.150024,40000,1.000072002,1.309257388,0.05469203,0.143438354
Oxygen,1073.150024,50000,1.000090003,1.309256315,0.054692719,0.17929472
Oxygen,1073.150024,60000,1.000108004,1.309255123,0.054693379,0.21514979
Oxygen,1073.150024,70000,1.000126004,1.30925405,0.054694012,0.251003563
Oxygen,1073.150024,80000,1.000144005,1.309252858,0.054694626,0.286856055
Oxygen,1073.150024,90000,1.000162125,1.309251666,0.054695223,0.322707266
Oxygen,1073.150024,100000,1.000180125,1.309250593,0.054695811,0.358557165
Oxygen,1073.150024,500000,1.000901341,1.309204817,0.054715868,1.791493893
Oxygen,1073.150024,1000000,1.001804948,1.309147,0.054738946,3.579756021
Oxygen,1073.150024,1500000,1.002710819,1.309088707,0.054761805,5.364783287
Oxygen,1073.150024,2000000,1.003618836,1.309029818,0.054784805,7.146572113
Oxygen,1073.150024,2500000,1.004529238,1.308970213,0.054808065,8.9251194
Oxygen,1073.150024,3000000,1.005441666,1.308910131,0.05483162,10.70042324
Oxygen,1073.150024,3500000,1.006356359,1.308849573,0.054855488,12.47248077
Oxygen,1073.150024,4000000,1.007273316,1.308788419,0.054879669,14.24128819
Oxygen,1073.150024,4500000,1.008192301,1.308726668,0.054904163,16.00684547
Oxygen,1073.150024,5000000,1.009113431,1.308664322,0.054928966,17.76914787
