Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Ethylene,1073.150024,60000,1.000204802,1.093884468,0.030292314,0.188602567
Ethylene,1073.150024,70000,1.000239015,1.093891144,0.030293172,0.220028818
Ethylene,1073.150024,80000,1.000273228,1.093897939,0.03029401,0.251452923
Ethylene,1073.150024,90000,1.000307322,1.093904734,0.03029483,0.282874882
Ethylene,1073.150024,100000,1.000341535,1.093911529,0.030295637,0.314294696
Ethylene,1073.150024,500000,1.001710176,1.094180584,0.030324493,1.569326162
Ethylene,1073.150024,1000000,1.003427267,1.094513297,0.03035921,3.133281708
Ethylene,1073.150024,1500000,1.005150914,1.094841838,0.030394431,4.691862583
Ethylene,1073.150024,2000000,1.006881356,1.095166564,0.030430429,6.245065689
Ethylene,1073.150024,2500000,1.008618355,1.095487118,0.030467246,7.792888165
Ethylene,1073.150024,3000000,1.01036191,1.095803738,0.030504867,9.335329056
Ethylene,1073.150024,3500000,1.012111783,1.096116543,0.030543268,10.87238598
Ethylene,1073.150024,4000000,1.013868093,1.096425295,0.030582411,12.40405941
Ethylene,1073.150024,4500000,1.015630603,1.096730232,0.030622268,13.9303503
Ethylene,1073.150024,5000000,1.017399311,1.097031355,0.03066281,15.45125866
