ColumnName,Value,Units,UnitsType,Notes,Expression
GADimensionH,91.75,mm,length,91.75,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp31 AND Exp6 AND Exp57
GADimensionH,95.05,mm,length,95.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp31 AND Exp6 AND Exp57
GADimensionH,95.05,mm,length,95.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp31 AND Exp6 AND Exp57
GADimensionH,98.1,mm,length,98.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp25 AND Exp31 AND Exp6 AND Exp57
GADimensionH,98.1,mm,length,98.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp31 AND Exp6 AND Exp57
GADimensionH,100.7,mm,length,100.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp31 AND Exp6 AND Exp57
GADimensionH,109.3,mm,length,109.3,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp31 AND Exp6 AND Exp57
GADimensionH,120.45,mm,length,120.45,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp31 AND Exp6 AND Exp57
GADimensionH,126.55,mm,length,126.55,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp31 AND Exp6 AND Exp57
GADimensionH,139.25,mm,length,139.25,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp31 AND Exp6 AND Exp57
GADimensionH,151.95,mm,length,151.95,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp31 AND Exp6 AND Exp57
GADimensionH,155.25,mm,length,155.25,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp31 AND Exp6 AND Exp57
GADimensionH,167.95,mm,length,167.95,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp31 AND Exp6 AND Exp57
GADimensionH,171.25,mm,length,171.25,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp43 AND Exp31 AND Exp6 AND Exp57
GADimensionH,177.35,mm,length,177.35,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp45 AND Exp31 AND Exp6 AND Exp57
GADimensionH,193.35,mm,length,193.35,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp46 AND Exp31 AND Exp6 AND Exp57
GADimensionH,206.05,mm,length,206.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp47 AND Exp31 AND Exp6 AND Exp57
GADimensionH,218.75,mm,length,218.75,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp48 AND Exp31 AND Exp6 AND Exp57
GADimensionH,231.45,mm,length,231.45,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp49 AND Exp31 AND Exp6 AND Exp57
GADimensionH,240.85,mm,length,240.85,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp50 AND Exp31 AND Exp6 AND Exp57
GADimensionH,250.5,mm,length,250.5,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp51 AND Exp31 AND Exp6 AND Exp57
GADimensionH,91.75,mm,length,91.75,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp33 AND Exp6 AND Exp57
GADimensionH,95.05,mm,length,95.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp33 AND Exp6 AND Exp57
GADimensionH,95.05,mm,length,95.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp33 AND Exp6 AND Exp57
GADimensionH,98.1,mm,length,98.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp25 AND Exp33 AND Exp6 AND Exp57
GADimensionH,98.1,mm,length,98.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp33 AND Exp6 AND Exp57
GADimensionH,104.45,mm,length,104.45,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp33 AND Exp6 AND Exp57
GADimensionH,118.68,mm,length,118.68,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp33 AND Exp6 AND Exp57
GADimensionH,132.9,mm,length,132.9,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp33 AND Exp6 AND Exp57
GADimensionH,139.5,mm,length,139.5,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp33 AND Exp6 AND Exp57
GADimensionH,152.2,mm,length,152.2,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp33 AND Exp6 AND Exp57
GADimensionH,164.9,mm,length,164.9,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp33 AND Exp6 AND Exp57
GADimensionH,167.95,mm,length,167.95,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp33 AND Exp6 AND Exp57
GADimensionH,180.65,mm,length,180.65,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp33 AND Exp6 AND Exp57
GADimensionH,183.7,mm,length,183.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp43 AND Exp33 AND Exp6 AND Exp57
GADimensionH,190.3,mm,length,190.3,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp45 AND Exp33 AND Exp6 AND Exp57
GADimensionH,209.1,mm,length,209.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp46 AND Exp33 AND Exp6 AND Exp57
GADimensionH,221.8,mm,length,221.8,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp47 AND Exp33 AND Exp6 AND Exp57
GADimensionH,234.5,mm,length,234.5,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp48 AND Exp33 AND Exp6 AND Exp57
GADimensionH,247.2,mm,length,247.2,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp49 AND Exp33 AND Exp6 AND Exp57
GADimensionH,256.85,mm,length,256.85,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp50 AND Exp33 AND Exp6 AND Exp57
GADimensionH,266.5,mm,length,266.5,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp51 AND Exp33 AND Exp6 AND Exp57
GADimensionH,91.75,mm,length,91.75,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp34 AND Exp6 AND Exp57
GADimensionH,95.05,mm,length,95.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp34 AND Exp6 AND Exp57
GADimensionH,95.05,mm,length,95.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp34 AND Exp6 AND Exp57
GADimensionH,98.1,mm,length,98.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp25 AND Exp34 AND Exp6 AND Exp57
GADimensionH,98.1,mm,length,98.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp34 AND Exp6 AND Exp57
GADimensionH,117.15,mm,length,117.15,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp34 AND Exp6 AND Exp57
GADimensionH,132.9,mm,length,132.9,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp34 AND Exp6 AND Exp57
GADimensionH,148.9,mm,length,148.9,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp34 AND Exp6 AND Exp57
GADimensionH,167.95,mm,length,167.95,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp34 AND Exp6 AND Exp57
GADimensionH,171,mm,length,171,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp34 AND Exp6 AND Exp57
GADimensionH,180.65,mm,length,180.65,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp34 AND Exp6 AND Exp57
GADimensionH,193.35,mm,length,193.35,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp34 AND Exp6 AND Exp57
GADimensionH,199.7,mm,length,199.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp34 AND Exp6 AND Exp57
GADimensionH,206.05,mm,length,206.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp43 AND Exp34 AND Exp6 AND Exp57
GADimensionH,218.75,mm,length,218.75,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp45 AND Exp34 AND Exp6 AND Exp57
GADimensionH,237.8,mm,length,237.8,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp46 AND Exp34 AND Exp6 AND Exp57
GADimensionH,250.5,mm,length,250.5,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp57
GADimensionH,263.2,mm,length,263.2,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp57
GADimensionH,275.9,mm,length,275.9,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp57
GADimensionH,285.3,mm,length,285.3,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp57
GADimensionH,298,mm,length,298,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp57
GADimensionH,98.1,mm,length,98.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp27 AND Exp6 AND Exp57
GADimensionH,104.45,mm,length,104.45,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp27 AND Exp6 AND Exp57
GADimensionH,117.15,mm,length,117.15,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp27 AND Exp6 AND Exp57
GADimensionH,120.2,mm,length,120.2,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp25 AND Exp27 AND Exp6 AND Exp57
GADimensionH,117.15,mm,length,117.15,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp57
GADimensionH,129.85,mm,length,129.85,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp57
GADimensionH,155.25,mm,length,155.25,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp57
GADimensionH,177.6,mm,length,177.6,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp57
GADimensionH,199.7,mm,length,199.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp57
GADimensionH,215.7,mm,length,215.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp57
GADimensionH,228.4,mm,length,228.4,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp57
GADimensionH,231.45,mm,length,231.45,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp57
GADimensionH,244.15,mm,length,244.15,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp57
GADimensionH,263.2,mm,length,263.2,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp57
GADimensionH,307.65,mm,length,307.65,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp57
GADimensionH,301.3,mm,length,301.3,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp57
GADimensionH,314,mm,length,314,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp57
GADimensionH,326.7,mm,length,326.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp57
GADimensionH,345.75,mm,length,345.75,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp57
GADimensionH,364.8,mm,length,364.8,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp57
GADimensionH,377.5,mm,length,377.5,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp57
GADimensionH,98.1,mm,length,98.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp57
GADimensionH,104.45,mm,length,104.45,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp57
GADimensionH,117.15,mm,length,117.15,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp28 AND Exp6 AND Exp57
GADimensionH,120.2,mm,length,120.2,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp25 AND Exp28 AND Exp6 AND Exp57
GADimensionH,132.9,mm,length,132.9,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp28 AND Exp6 AND Exp57
GADimensionH,139.5,mm,length,139.5,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp28 AND Exp6 AND Exp57
GADimensionH,187,mm,length,187,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp28 AND Exp6 AND Exp57
GADimensionH,228.4,mm,length,228.4,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp28 AND Exp6 AND Exp57
GADimensionH,269.55,mm,length,269.55,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp28 AND Exp6 AND Exp57
GADimensionH,298,mm,length,298,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp28 AND Exp6 AND Exp57
GADimensionH,314,mm,length,314,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp28 AND Exp6 AND Exp57
GADimensionH,326.7,mm,length,326.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp28 AND Exp6 AND Exp57
GADimensionH,342.7,mm,length,342.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp28 AND Exp6 AND Exp57
GADimensionH,371.15,mm,length,371.15,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp43 AND Exp28 AND Exp6 AND Exp57
GADimensionH,421.95,mm,length,421.95,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp45 AND Exp28 AND Exp6 AND Exp57
GADimensionH,107.5,mm,length,107.5,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp19 AND Exp6 AND Exp57
GADimensionH,126.8,mm,length,126.8,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp19 AND Exp6 AND Exp57
GADimensionH,142.55,mm,length,142.55,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp19 AND Exp6 AND Exp57
GADimensionH,158.3,mm,length,158.3,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp25 AND Exp19 AND Exp6 AND Exp57
GADimensionH,183.7,mm,length,183.7,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp19 AND Exp6 AND Exp57
GADimensionH,206.05,mm,length,206.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp19 AND Exp6 AND Exp57
GADimensionH,288.6,mm,length,288.6,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp19 AND Exp6 AND Exp57
GADimensionH,333.05,mm,length,333.05,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp19 AND Exp6 AND Exp57
GADimensionH,434.65,mm,length,434.65,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp19 AND Exp6 AND Exp57
GADimensionH,479.1,mm,length,479.1,Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp19 AND Exp6 AND Exp57
GADimensionH,93.75,mm,length,93.75,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp31 AND Exp6 AND Exp57
GADimensionH,97.05,mm,length,97.05,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp31 AND Exp6 AND Exp57
GADimensionH,97.05,mm,length,97.05,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp31 AND Exp6 AND Exp57
GADimensionH,100.1,mm,length,100.1,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp31 AND Exp6 AND Exp57
GADimensionH,100.1,mm,length,100.1,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp31 AND Exp6 AND Exp57
GADimensionH,102.7,mm,length,102.7,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp31 AND Exp6 AND Exp57
GADimensionH,111.3,mm,length,111.3,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp31 AND Exp6 AND Exp57
GADimensionH,122.45,mm,length,122.45,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp31 AND Exp6 AND Exp57
GADimensionH,128.55,mm,length,128.55,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp31 AND Exp6 AND Exp57
GADimensionH,141.25,mm,length,141.25,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp31 AND Exp6 AND Exp57
GADimensionH,153.95,mm,length,153.95,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp40 AND Exp31 AND Exp6 AND Exp57
GADimensionH,157.25,mm,length,157.25,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp41 AND Exp31 AND Exp6 AND Exp57
GADimensionH,169.95,mm,length,169.95,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp42 AND Exp31 AND Exp6 AND Exp57
GADimensionH,173.25,mm,length,173.25,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp43 AND Exp31 AND Exp6 AND Exp57
GADimensionH,179.35,mm,length,179.35,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp45 AND Exp31 AND Exp6 AND Exp57
GADimensionH,195.35,mm,length,195.35,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp46 AND Exp31 AND Exp6 AND Exp57
GADimensionH,208.05,mm,length,208.05,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp47 AND Exp31 AND Exp6 AND Exp57
GADimensionH,220.75,mm,length,220.75,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp48 AND Exp31 AND Exp6 AND Exp57
GADimensionH,233.45,mm,length,233.45,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp49 AND Exp31 AND Exp6 AND Exp57
GADimensionH,242.85,mm,length,242.85,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp50 AND Exp31 AND Exp6 AND Exp57
GADimensionH,252.5,mm,length,252.5,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp51 AND Exp31 AND Exp6 AND Exp57
GADimensionH,93.75,mm,length,93.75,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp33 AND Exp6 AND Exp57
GADimensionH,97.05,mm,length,97.05,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp33 AND Exp6 AND Exp57
GADimensionH,97.05,mm,length,97.05,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp33 AND Exp6 AND Exp57
GADimensionH,100.1,mm,length,100.1,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp33 AND Exp6 AND Exp57
GADimensionH,100.1,mm,length,100.1,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp33 AND Exp6 AND Exp57
GADimensionH,106.45,mm,length,106.45,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp33 AND Exp6 AND Exp57
GADimensionH,120.68,mm,length,120.68,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp33 AND Exp6 AND Exp57
GADimensionH,134.9,mm,length,134.9,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp33 AND Exp6 AND Exp57
GADimensionH,141.5,mm,length,141.5,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp33 AND Exp6 AND Exp57
GADimensionH,154.2,mm,length,154.2,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp33 AND Exp6 AND Exp57
GADimensionH,166.9,mm,length,166.9,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp40 AND Exp33 AND Exp6 AND Exp57
GADimensionH,169.95,mm,length,169.95,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp41 AND Exp33 AND Exp6 AND Exp57
GADimensionH,182.65,mm,length,182.65,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp42 AND Exp33 AND Exp6 AND Exp57
GADimensionH,185.7,mm,length,185.7,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp43 AND Exp33 AND Exp6 AND Exp57
GADimensionH,192.3,mm,length,192.3,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp45 AND Exp33 AND Exp6 AND Exp57
GADimensionH,211.1,mm,length,211.1,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp46 AND Exp33 AND Exp6 AND Exp57
GADimensionH,223.8,mm,length,223.8,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp47 AND Exp33 AND Exp6 AND Exp57
GADimensionH,236.5,mm,length,236.5,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp48 AND Exp33 AND Exp6 AND Exp57
GADimensionH,249.2,mm,length,249.2,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp49 AND Exp33 AND Exp6 AND Exp57
GADimensionH,258.85,mm,length,258.85,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp50 AND Exp33 AND Exp6 AND Exp57
GADimensionH,268.5,mm,length,268.5,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp51 AND Exp33 AND Exp6 AND Exp57
GADimensionH,93.75,mm,length,93.75,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp34 AND Exp6 AND Exp57
GADimensionH,97.05,mm,length,97.05,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp34 AND Exp6 AND Exp57
GADimensionH,97.05,mm,length,97.05,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp34 AND Exp6 AND Exp57
GADimensionH,100.1,mm,length,100.1,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp34 AND Exp6 AND Exp57
GADimensionH,100.1,mm,length,100.1,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp34 AND Exp6 AND Exp57
GADimensionH,119.15,mm,length,119.15,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp34 AND Exp6 AND Exp57
GADimensionH,134.9,mm,length,134.9,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp34 AND Exp6 AND Exp57
GADimensionH,150.9,mm,length,150.9,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp34 AND Exp6 AND Exp57
GADimensionH,169.95,mm,length,169.95,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp34 AND Exp6 AND Exp57
GADimensionH,173,mm,length,173,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp34 AND Exp6 AND Exp57
GADimensionH,182.65,mm,length,182.65,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp40 AND Exp34 AND Exp6 AND Exp57
GADimensionH,195.35,mm,length,195.35,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp41 AND Exp34 AND Exp6 AND Exp57
GADimensionH,201.7,mm,length,201.7,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp42 AND Exp34 AND Exp6 AND Exp57
GADimensionH,208.05,mm,length,208.05,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp43 AND Exp34 AND Exp6 AND Exp57
GADimensionH,220.75,mm,length,220.75,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp45 AND Exp34 AND Exp6 AND Exp57
GADimensionH,239.8,mm,length,239.8,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp46 AND Exp34 AND Exp6 AND Exp57
GADimensionH,252.5,mm,length,252.5,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp57
GADimensionH,265.2,mm,length,265.2,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp57
GADimensionH,277.9,mm,length,277.9,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp57
GADimensionH,287.3,mm,length,287.3,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp57
GADimensionH,300,mm,length,300,Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp57
