ColumnName,Value,Units,UnitsType,Notes,Expression
GADimensionB,33.5,in,length,"Line Size 18""600 Class",Exp1 AND Exp26 AND Exp6 AND Exp41 AND Exp36
GADimensionB,37,in,length,"Line Size 20""600 Class",Exp1 AND Exp27 AND Exp6 AND Exp41 AND Exp36
GADimensionB,42,in,length,"Line Size 24""600 Class",Exp1 AND Exp29 AND Exp6 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 1.5""900 Class",Exp1 AND Exp13 AND Exp7 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 2""900 Class",Exp1 AND Exp14 AND Exp7 AND Exp41 AND Exp36
GADimensionB,12.25,in,length,"Line Size 3""900 Class",Exp1 AND Exp16 AND Exp7 AND Exp41 AND Exp36
GADimensionB,15,in,length,"Line Size 4""900 Class",Exp1 AND Exp18 AND Exp7 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 5""900 Class",Exp1 AND Exp19 AND Exp7 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 6""900 Class",Exp1 AND Exp20 AND Exp7 AND Exp41 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""900 Class",Exp1 AND Exp21 AND Exp7 AND Exp41 AND Exp36
GADimensionB,23.5,in,length,"Line Size 10""900 Class",Exp1 AND Exp22 AND Exp7 AND Exp41 AND Exp36
GADimensionB,26.5,in,length,"Line Size 12""900 Class",Exp1 AND Exp23 AND Exp7 AND Exp41 AND Exp36
GADimensionB,28,in,length,"Line Size 14""900 Class",Exp1 AND Exp24 AND Exp7 AND Exp41 AND Exp36
GADimensionB,30.5,in,length,"Line Size 16""900 Class",Exp1 AND Exp25 AND Exp7 AND Exp41 AND Exp36
GADimensionB,33.5,in,length,"Line Size 18""900 Class",Exp1 AND Exp26 AND Exp7 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp13 AND Exp8 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 2""1500 Class",Exp1 AND Exp14 AND Exp8 AND Exp41 AND Exp36
GADimensionB,12.25,in,length,"Line Size 3""1500 Class",Exp1 AND Exp16 AND Exp8 AND Exp41 AND Exp36
GADimensionB,15,in,length,"Line Size 4""1500 Class",Exp1 AND Exp18 AND Exp8 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 5""1500 Class",Exp1 AND Exp19 AND Exp8 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 6""1500 Class",Exp1 AND Exp20 AND Exp8 AND Exp41 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""1500 Class",Exp1 AND Exp21 AND Exp8 AND Exp41 AND Exp36
GADimensionB,23.5,in,length,"Line Size 10""1500 Class",Exp1 AND Exp22 AND Exp8 AND Exp41 AND Exp36
GADimensionB,26.5,in,length,"Line Size 12""1500 Class",Exp1 AND Exp23 AND Exp8 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 1.5""2500 Class",Exp1 AND Exp13 AND Exp9 AND Exp41 AND Exp36
GADimensionB,11.5,in,length,"Line Size 2""2500 Class",Exp1 AND Exp14 AND Exp9 AND Exp41 AND Exp36
GADimensionB,12.25,in,length,"Line Size 3""2500 Class",Exp1 AND Exp16 AND Exp9 AND Exp41 AND Exp36
GADimensionB,15,in,length,"Line Size 4""2500 Class",Exp1 AND Exp18 AND Exp9 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 5""2500 Class",Exp1 AND Exp19 AND Exp9 AND Exp41 AND Exp36
GADimensionB,18,in,length,"Line Size 6""2500 Class",Exp1 AND Exp20 AND Exp9 AND Exp41 AND Exp36
GADimensionB,15,in,length,"Line Size 4""150 Class",Exp1 AND Exp37 AND Exp18 AND Exp4
GADimensionB,18,in,length,"Line Size 6""150 Class",Exp1 AND Exp37 AND Exp20 AND Exp4
GADimensionB,20.5,in,length,"Line Size 8""150 Class",Exp1 AND Exp37 AND Exp21 AND Exp4
GADimensionB,23.5,in,length,"Line Size 10""150 Class",Exp1 AND Exp37 AND Exp22 AND Exp4
GADimensionB,26.5,in,length,"Line Size 12""150 Class",Exp1 AND Exp37 AND Exp23 AND Exp4
GADimensionB,28,in,length,"Line Size 14""150 Class",Exp1 AND Exp37 AND Exp24 AND Exp4
GADimensionB,30.5,in,length,"Line Size 16""150 Class",Exp1 AND Exp37 AND Exp25 AND Exp4
GADimensionB,33.5,in,length,"Line Size 18""150 Class",Exp1 AND Exp37 AND Exp26 AND Exp4
GADimensionB,37,in,length,"Line Size 20""150 Class",Exp1 AND Exp37 AND Exp27 AND Exp4
GADimensionB,42,in,length,"Line Size 24""150 Class",Exp1 AND Exp37 AND Exp29 AND Exp4
GADimensionB,15,in,length,"Line Size 4""300 Class",Exp1 AND Exp37 AND Exp18 AND Exp5
GADimensionB,18,in,length,"Line Size 6""300 Class",Exp1 AND Exp37 AND Exp20 AND Exp5
GADimensionB,20.5,in,length,"Line Size 8""300 Class",Exp1 AND Exp37 AND Exp21 AND Exp5
GADimensionB,23.5,in,length,"Line Size 10""300 Class",Exp1 AND Exp37 AND Exp22 AND Exp5
GADimensionB,26.5,in,length,"Line Size 12""300 Class",Exp1 AND Exp37 AND Exp23 AND Exp5
GADimensionB,28,in,length,"Line Size 14""300 Class",Exp1 AND Exp37 AND Exp24 AND Exp5
GADimensionB,30.5,in,length,"Line Size 16""300 Class",Exp1 AND Exp37 AND Exp25 AND Exp5
GADimensionB,33.5,in,length,"Line Size 18""300 Class",Exp1 AND Exp37 AND Exp26 AND Exp5
GADimensionB,37,in,length,"Line Size 20""300 Class",Exp1 AND Exp37 AND Exp27 AND Exp5
GADimensionB,42,in,length,"Line Size 24""300 Class",Exp1 AND Exp37 AND Exp29 AND Exp5
GADimensionB,15,in,length,"Line Size 4""600 Class",Exp1 AND Exp37 AND Exp18 AND Exp6
GADimensionB,18,in,length,"Line Size 6""600 Class",Exp1 AND Exp37 AND Exp20 AND Exp6
GADimensionB,20.5,in,length,"Line Size 8""600 Class",Exp1 AND Exp37 AND Exp21 AND Exp6
GADimensionB,23.5,in,length,"Line Size 10""600 Class",Exp1 AND Exp37 AND Exp22 AND Exp6
GADimensionB,26.5,in,length,"Line Size 12""600 Class",Exp1 AND Exp37 AND Exp23 AND Exp6
GADimensionB,28,in,length,"Line Size 14""600 Class",Exp1 AND Exp37 AND Exp24 AND Exp6
GADimensionB,30.5,in,length,"Line Size 16""600 Class",Exp1 AND Exp37 AND Exp25 AND Exp6
GADimensionB,33.5,in,length,"Line Size 18""600 Class",Exp1 AND Exp37 AND Exp26 AND Exp6
GADimensionB,37,in,length,"Line Size 20""600 Class",Exp1 AND Exp37 AND Exp27 AND Exp6
GADimensionB,42,in,length,"Line Size 24""600 Class",Exp1 AND Exp37 AND Exp29 AND Exp6
GADimensionB,44.5,in,length,"Line Size 26""150 Class",Exp1 AND Exp30 AND Exp4 AND Exp42 AND Exp36
GADimensionB,47.5,in,length,"Line Size 28""150 Class",Exp1 AND Exp31 AND Exp4 AND Exp42 AND Exp36
GADimensionB,54,in,length,"Line Size 30""150 Class",Exp1 AND Exp32 AND Exp4 AND Exp42 AND Exp36
GADimensionB,62,in,length,"Line Size 34""150 Class",Exp1 AND Exp34 AND Exp4 AND Exp42 AND Exp36
GADimensionB,64,in,length,"Line Size 36""150 Class",Exp1 AND Exp35 AND Exp4 AND Exp42 AND Exp36
GADimensionB,44.5,in,length,"Line Size 26""300 Class",Exp1 AND Exp30 AND Exp5 AND Exp42 AND Exp36
GADimensionB,47.5,in,length,"Line Size 28""300 Class",Exp1 AND Exp31 AND Exp5 AND Exp42 AND Exp36
GADimensionB,54,in,length,"Line Size 30""300 Class",Exp1 AND Exp32 AND Exp5 AND Exp42 AND Exp36
GADimensionB,62,in,length,"Line Size 34""300 Class",Exp1 AND Exp34 AND Exp5 AND Exp42 AND Exp36
GADimensionB,64,in,length,"Line Size 36""300 Class",Exp1 AND Exp35 AND Exp5 AND Exp42 AND Exp36
GADimensionB,44.5,in,length,"Line Size 26""150 Class",Exp1 AND Exp30 AND Exp4 AND Exp41 AND Exp36
GADimensionB,47.5,in,length,"Line Size 28""150 Class",Exp1 AND Exp31 AND Exp4 AND Exp41 AND Exp36
GADimensionB,54,in,length,"Line Size 30""150 Class",Exp1 AND Exp32 AND Exp4 AND Exp41 AND Exp36
GADimensionB,62,in,length,"Line Size 34""150 Class",Exp1 AND Exp34 AND Exp4 AND Exp41 AND Exp36
GADimensionB,64,in,length,"Line Size 36""150 Class",Exp1 AND Exp35 AND Exp4 AND Exp41 AND Exp36
GADimensionB,44.5,in,length,"Line Size 26""300 Class",Exp1 AND Exp30 AND Exp5 AND Exp41 AND Exp36
GADimensionB,47.5,in,length,"Line Size 28""300 Class",Exp1 AND Exp31 AND Exp5 AND Exp41 AND Exp36
GADimensionB,54,in,length,"Line Size 30""300 Class",Exp1 AND Exp32 AND Exp5 AND Exp41 AND Exp36
GADimensionB,62,in,length,"Line Size 34""300 Class",Exp1 AND Exp34 AND Exp5 AND Exp41 AND Exp36
GADimensionB,64,in,length,"Line Size 36""300 Class",Exp1 AND Exp35 AND Exp5 AND Exp41 AND Exp36
GADimensionB,15,in,length,"Line Size 4""150 Class",Exp2 AND Exp36 AND Exp18 AND Exp4
GADimensionB,18,in,length,"Line Size 6""150 Class",Exp2 AND Exp36 AND Exp20 AND Exp4
GADimensionB,20.25,in,length,"Line Size 8""150 Class",Exp2 AND Exp36 AND Exp21 AND Exp4
GADimensionB,23.5,in,length,"Line Size 10""150 Class",Exp2 AND Exp36 AND Exp22 AND Exp4
GADimensionB,26.5,in,length,"Line Size 12""150 Class",Exp2 AND Exp36 AND Exp23 AND Exp4
GADimensionB,28,in,length,"Line Size 14""150 Class",Exp2 AND Exp36 AND Exp24 AND Exp4
GADimensionB,30.5,in,length,"Line Size 16""150 Class",Exp2 AND Exp36 AND Exp25 AND Exp4
GADimensionB,33.5,in,length,"Line Size 18""150 Class",Exp2 AND Exp36 AND Exp26 AND Exp4
GADimensionB,37,in,length,"Line Size 20""150 Class",Exp2 AND Exp36 AND Exp27 AND Exp4
GADimensionB,42,in,length,"Line Size 24""150 Class",Exp2 AND Exp36 AND Exp29 AND Exp4
GADimensionB,15,in,length,"Line Size 4""300 Class",Exp2 AND Exp36 AND Exp18 AND Exp5
GADimensionB,18,in,length,"Line Size 6""300 Class",Exp2 AND Exp36 AND Exp20 AND Exp5
GADimensionB,20.25,in,length,"Line Size 8""300 Class",Exp2 AND Exp36 AND Exp21 AND Exp5
GADimensionB,23.5,in,length,"Line Size 10""300 Class",Exp2 AND Exp36 AND Exp22 AND Exp5
GADimensionB,26.5,in,length,"Line Size 12""300 Class",Exp2 AND Exp36 AND Exp23 AND Exp5
GADimensionB,28,in,length,"Line Size 14""300 Class",Exp2 AND Exp36 AND Exp24 AND Exp5
GADimensionB,30.5,in,length,"Line Size 16""300 Class",Exp2 AND Exp36 AND Exp25 AND Exp5
GADimensionB,33.5,in,length,"Line Size 18""300 Class",Exp2 AND Exp36 AND Exp26 AND Exp5
GADimensionB,37,in,length,"Line Size 20""300 Class",Exp2 AND Exp36 AND Exp27 AND Exp5
GADimensionB,42,in,length,"Line Size 24""300 Class",Exp2 AND Exp36 AND Exp29 AND Exp5
GADimensionB,6.5,in,length,"Line Size 0.5""150,300 Class",Exp2 AND Exp37 AND Exp52 AND Exp40
GADimensionB,7.06,in,length,"Line Size 1""150,300 Class",Exp2 AND Exp37 AND Exp11 AND Exp40
GADimensionB,8,in,length,"Line Size 1.5""150,300 Class",Exp2 AND Exp37 AND Exp13 AND Exp40
GADimensionB,8.38,in,length,"Line Size 2""150,300 Class",Exp2 AND Exp37 AND Exp14 AND Exp40
GADimensionB,10.38,in,length,"Line Size 3""150,300 Class",Exp2 AND Exp37 AND Exp16 AND Exp40
GADimensionB,15,in,length,"Line Size 4""150,300 Class",Exp2 AND Exp37 AND Exp18 AND Exp40
GADimensionB,18,in,length,"Line Size 6""150,300 Class",Exp2 AND Exp37 AND Exp20 AND Exp40
GADimensionB,20.5,in,length,"Line Size 8""150,300 Class",Exp2 AND Exp37 AND Exp21 AND Exp40
GADimensionB,23.5,in,length,"Line Size 10""150,300 Class",Exp2 AND Exp37 AND Exp22 AND Exp40
GADimensionB,26.5,in,length,"Line Size 12""150,300 Class",Exp2 AND Exp37 AND Exp23 AND Exp40
GADimensionB,28,in,length,"Line Size 14""150,300 Class",Exp2 AND Exp37 AND Exp24 AND Exp40
GADimensionB,30.5,in,length,"Line Size 16""150,300 Class",Exp2 AND Exp37 AND Exp25 AND Exp40
GADimensionB,33.5,in,length,"Line Size 18""150,300 Class",Exp2 AND Exp37 AND Exp26 AND Exp40
GADimensionB,37,in,length,"Line Size 20""150,300 Class",Exp2 AND Exp37 AND Exp27 AND Exp40
GADimensionB,42,in,length,"Line Size 24""150,300 Class",Exp2 AND Exp37 AND Exp29 AND Exp40
GADimensionB,0.44,in,length,"Line Size 2""150 Class",Exp3 AND Exp14 AND Exp4 AND Exp36
GADimensionB,0.52,in,length,"Line Size 3""150 Class",Exp3 AND Exp16 AND Exp4 AND Exp36
GADimensionB,0.5,in,length,"Line Size 4""150 Class",Exp3 AND Exp18 AND Exp4 AND Exp36
GADimensionB,0.56,in,length,"Line Size 6""150 Class",Exp3 AND Exp20 AND Exp4 AND Exp36
GADimensionB,0.94,in,length,"Line Size 1""300 Class",Exp3 AND Exp11 AND Exp5 AND Exp36
GADimensionB,0.94,in,length,"Line Size 1.5""300 Class",Exp3 AND Exp13 AND Exp5 AND Exp36
GADimensionB,0.94,in,length,"Line Size 2""300 Class",Exp3 AND Exp14 AND Exp5 AND Exp36
GADimensionB,0.94,in,length,"Line Size 3""300 Class",Exp3 AND Exp16 AND Exp5 AND Exp36
GADimensionB,0.94,in,length,"Line Size 4""300 Class",Exp3 AND Exp18 AND Exp5 AND Exp36
GADimensionB,0.94,in,length,"Line Size 6""300 Class",Exp3 AND Exp20 AND Exp5 AND Exp36
GADimensionB,0.94,in,length,"Line Size 1""600 Class",Exp3 AND Exp11 AND Exp6 AND Exp36
GADimensionB,0.94,in,length,"Line Size 1.5""600 Class",Exp3 AND Exp13 AND Exp6 AND Exp36
GADimensionB,0.94,in,length,"Line Size 2""600 Class",Exp3 AND Exp14 AND Exp6 AND Exp36
GADimensionB,0.94,in,length,"Line Size 3""600 Class",Exp3 AND Exp16 AND Exp6 AND Exp36
GADimensionB,0.94,in,length,"Line Size 4""600 Class",Exp3 AND Exp18 AND Exp6 AND Exp36
GADimensionB,0.94,in,length,"Line Size 6""600 Class",Exp3 AND Exp20 AND Exp6 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""150 Class",Exp3 AND Exp21 AND Exp4 AND Exp36
GADimensionB,23.5,in,length,"Line Size 10""150 Class",Exp3 AND Exp22 AND Exp4 AND Exp36
GADimensionB,26.5,in,length,"Line Size 12""150 Class",Exp3 AND Exp23 AND Exp4 AND Exp36
GADimensionB,28,in,length,"Line Size 14""150 Class",Exp3 AND Exp24 AND Exp4 AND Exp36
GADimensionB,30.5,in,length,"Line Size 16""150 Class",Exp3 AND Exp25 AND Exp4 AND Exp36
GADimensionB,33.5,in,length,"Line Size 18""150 Class",Exp3 AND Exp26 AND Exp4 AND Exp36
GADimensionB,37,in,length,"Line Size 20""150 Class",Exp3 AND Exp27 AND Exp4 AND Exp36
GADimensionB,42,in,length,"Line Size 24""150 Class",Exp3 AND Exp29 AND Exp4 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""300 Class",Exp3 AND Exp21 AND Exp5 AND Exp36
GADimensionB,23.5,in,length,"Line Size 10""300 Class",Exp3 AND Exp22 AND Exp5 AND Exp36
GADimensionB,26.5,in,length,"Line Size 12""300 Class",Exp3 AND Exp23 AND Exp5 AND Exp36
GADimensionB,28,in,length,"Line Size 14""300 Class",Exp3 AND Exp24 AND Exp5 AND Exp36
GADimensionB,30.5,in,length,"Line Size 16""300 Class",Exp3 AND Exp25 AND Exp5 AND Exp36
GADimensionB,33.5,in,length,"Line Size 18""300 Class",Exp3 AND Exp26 AND Exp5 AND Exp36
GADimensionB,37,in,length,"Line Size 20""300 Class",Exp3 AND Exp27 AND Exp5 AND Exp36
GADimensionB,42,in,length,"Line Size 24""300 Class",Exp3 AND Exp29 AND Exp5 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""600 Class",Exp3 AND Exp21 AND Exp6 AND Exp36
GADimensionB,23.5,in,length,"Line Size 10""600 Class",Exp3 AND Exp22 AND Exp6 AND Exp36
GADimensionB,26.5,in,length,"Line Size 12""600 Class",Exp3 AND Exp23 AND Exp6 AND Exp36
GADimensionB,28,in,length,"Line Size 14""600 Class",Exp3 AND Exp24 AND Exp6 AND Exp36
GADimensionB,30.5,in,length,"Line Size 16""600 Class",Exp3 AND Exp25 AND Exp6 AND Exp36
GADimensionB,33.5,in,length,"Line Size 18""600 Class",Exp3 AND Exp26 AND Exp6 AND Exp36
GADimensionB,37,in,length,"Line Size 20""600 Class",Exp3 AND Exp27 AND Exp6 AND Exp36
GADimensionB,42,in,length,"Line Size 24""600 Class",Exp3 AND Exp29 AND Exp6 AND Exp36
GADimensionB,20.5,in,length,"Line Size 8""150 Class",Exp3 AND Exp21 AND Exp4 AND Exp37
GADimensionB,23.5,in,length,"Line Size 10""150 Class",Exp3 AND Exp22 AND Exp4 AND Exp37
GADimensionB,26.5,in,length,"Line Size 12""150 Class",Exp3 AND Exp23 AND Exp4 AND Exp37
GADimensionB,28,in,length,"Line Size 14""150 Class",Exp3 AND Exp24 AND Exp4 AND Exp37
GADimensionB,30.5,in,length,"Line Size 16""150 Class",Exp3 AND Exp25 AND Exp4 AND Exp37
GADimensionB,33.5,in,length,"Line Size 18""150 Class",Exp3 AND Exp26 AND Exp4 AND Exp37
GADimensionB,37,in,length,"Line Size 20""150 Class",Exp3 AND Exp27 AND Exp4 AND Exp37
GADimensionB,42,in,length,"Line Size 24""150 Class",Exp3 AND Exp29 AND Exp4 AND Exp37
GADimensionB,20.5,in,length,"Line Size 8""300 Class",Exp3 AND Exp21 AND Exp5 AND Exp37
GADimensionB,23.5,in,length,"Line Size 10""300 Class",Exp3 AND Exp22 AND Exp5 AND Exp37
GADimensionB,26.5,in,length,"Line Size 12""300 Class",Exp3 AND Exp23 AND Exp5 AND Exp37
GADimensionB,28,in,length,"Line Size 14""300 Class",Exp3 AND Exp24 AND Exp5 AND Exp37
GADimensionB,30.5,in,length,"Line Size 16""300 Class",Exp3 AND Exp25 AND Exp5 AND Exp37
GADimensionB,33.5,in,length,"Line Size 18""300 Class",Exp3 AND Exp26 AND Exp5 AND Exp37
GADimensionB,37,in,length,"Line Size 20""300 Class",Exp3 AND Exp27 AND Exp5 AND Exp37
GADimensionB,42,in,length,"Line Size 24""300 Class",Exp3 AND Exp29 AND Exp5 AND Exp37
GADimensionB,20.5,in,length,"Line Size 8""600 Class",Exp3 AND Exp21 AND Exp6 AND Exp37
GADimensionB,23.5,in,length,"Line Size 10""600 Class",Exp3 AND Exp22 AND Exp6 AND Exp37
GADimensionB,0.94,in,length,"Line Size 1""900 Class",Exp3 AND Exp36 AND Exp11 AND Exp7 
GADimensionB,0.94,in,length,"Line Size 1.5""900 Class",Exp3 AND Exp36 AND Exp13 AND Exp7 
GADimensionB,0.94,in,length,"Line Size 2""900  Class",Exp3 AND Exp36 AND Exp14  AND Exp7 
GADimensionB,0.94,in,length,"Line Size 3""900  Class",Exp3 AND Exp36 AND Exp16  AND Exp7 
GADimensionB,0.94,in,length,"Line Size 4""900  Class",Exp3 AND Exp36 AND Exp18  AND Exp7 
GADimensionB,0.94,in,length,"Line Size 6""900  Class",Exp3 AND Exp36 AND Exp20  AND Exp7 
GADimensionB,0.94,in,length,"Line Size 1""1500 Class",Exp3 AND Exp36 AND Exp11  AND Exp8 
GADimensionB,0.94,in,length,"Line Size 1.5""1500 Class",Exp3 AND Exp36 AND Exp13  AND Exp8
GADimensionB,0.94,in,length,"Line Size 2""1500 Class",Exp3 AND Exp36 AND Exp14  AND Exp8 
GADimensionB,0.94,in,length,"Line Size 3""1500 Class",Exp3 AND Exp36 AND Exp16  AND Exp8 
GADimensionB,0.94,in,length,"Line Size 4""1500 Class",Exp3 AND Exp36 AND Exp18  AND Exp8 
GADimensionB,0.94,in,length,"Line Size 6""1500 Class",Exp3 AND Exp36 AND Exp20  AND Exp8
GADimensionB,0.94,in,length,"Line Size 1""2500 Class",Exp3 AND Exp36 AND Exp11  AND Exp9
GADimensionB,0.94,in,length,"Line Size 1.5""2500 Class",Exp3 AND Exp36 AND Exp13  AND Exp9 
GADimensionB,0.94,in,length,"Line Size 2""2500 Class",Exp3 AND Exp36 AND Exp14 AND Exp9 
GADimensionB,0.94,in,length,"Line Size 3""2500 Class",Exp3 AND Exp36 AND Exp16  AND Exp9
GADimensionB,0.94,in,length,"Line Size 4""2500 Class",Exp3 AND Exp36 AND Exp18  AND Exp9 
GADimensionB,0.94,in,length,"Line Size 6""2500 Class",Exp3 AND Exp36 AND Exp20  AND Exp9 
GADimensionB,20.5,in,length,"Line Size 8""900 Class",Exp3 AND Exp36 AND Exp21 AND Exp7
GADimensionB,23.5,in,length,"Line Size 10""900 Class",Exp3 AND Exp36 AND Exp22 AND Exp7
GADimensionB,26.5,in,length,"Line Size 12""900 Class",Exp3 AND Exp36 AND Exp23 AND Exp7
GADimensionB,28,in,length,"Line Size 14""900 Class",Exp3 AND Exp36 AND Exp24 AND Exp7
GADimensionB,30.5,in,length,"Line Size 16""900 Class",Exp3 AND Exp36 AND Exp25 AND Exp7
GADimensionB,33.5,in,length,"Line Size 18""900 Class",Exp3 AND Exp36 AND Exp26 AND Exp7
GADimensionB,20.5,in,length,"Line Size 8""1500 Class",Exp3 AND Exp36 AND Exp21 AND Exp8
GADimensionB,23.5,in,length,"Line Size 10""1500 Class",Exp3 AND Exp36 AND Exp22 AND Exp8
GADimensionB,26.5,in,length,"Line Size 12""1500 Class",Exp3 AND Exp36 AND Exp23 AND Exp8
GADimensionB,44.5,in,length,"Line Size 26""150 Class",Exp3 AND Exp36 AND Exp30 AND Exp4
GADimensionB,47.5,in,length,"Line Size 28""150 Class",Exp3 AND Exp36 AND Exp31 AND Exp4
GADimensionB,54,in,length,"Line Size 30""150 Class",Exp3 AND Exp36 AND Exp32 AND Exp4
GADimensionB,62,in,length,"Line Size 34""150 Class",Exp3 AND Exp36 AND Exp34 AND Exp4
GADimensionB,64,in,length,"Line Size 36""150 Class",Exp3 AND Exp36 AND Exp35 AND Exp4
GADimensionB,44.5,in,length,"Line Size 26""300 Class",Exp3 AND Exp36 AND Exp30 AND Exp5
GADimensionB,47.5,in,length,"Line Size 28""300 Class",Exp3 AND Exp36 AND Exp31 AND Exp5
GADimensionB,54,in,length,"Line Size 30""300 Class",Exp3 AND Exp36 AND Exp32 AND Exp5
GADimensionB,62,in,length,"Line Size 34""300 Class",Exp3 AND Exp36 AND Exp34 AND Exp5
GADimensionB,64,in,length,"Line Size 36""300 Class",Exp3 AND Exp36 AND Exp35 AND Exp5
GADimensionB,0.75,in,length,"Line Size 1""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp11
GADimensionB,0.75,in,length,"Line Size 1.5""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp13
GADimensionB,0.75,in,length,"Line Size 2""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp14
GADimensionB,0.75,in,length,"Line Size 3""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp16
GADimensionB,0.75,in,length,"Line Size 4""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp18
GADimensionB,0.75,in,length,"Line Size 6""600 Class",Exp3 AND Exp49 AND Exp6 AND Exp20
GADimensionB,0.75,in,length,"Line Size 1""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp11
GADimensionB,0.75,in,length,"Line Size 1.5""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp13
GADimensionB,0.75,in,length,"Line Size 2""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp14
GADimensionB,0.75,in,length,"Line Size 3""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp16
GADimensionB,0.75,in,length,"Line Size 4""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp18
GADimensionB,0.75,in,length,"Line Size 6""900 Class",Exp3 AND Exp49 AND Exp7 AND Exp20
GADimensionB,0.75,in,length,"Line Size 1""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp11
GADimensionB,0.75,in,length,"Line Size 1.5""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp13
GADimensionB,0.75,in,length,"Line Size 2""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp14
GADimensionB,0.75,in,length,"Line Size 3""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp16
GADimensionB,0.75,in,length,"Line Size 4""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp18
GADimensionB,0.75,in,length,"Line Size 6""1500 Class",Exp3 AND Exp49 AND Exp8 AND Exp20
GADimensionB,0.75,in,length,"Line Size 1""2500 Class",Exp3 AND Exp49 AND Exp9 AND Exp11
GADimensionB,0.75,in,length,"Line Size 1.5""2500 Class",Exp3 AND Exp49 AND Exp9 AND Exp13
GADimensionB,0.75,in,length,"Line Size 2""2500 Class",Exp3 AND Exp49 AND Exp9 AND Exp14
GADimensionB,0.75,in,length,"Line Size 3""2500 Class",Exp3 AND Exp49 AND Exp9 AND Exp16
GADimensionB,11.5,in,length,"Line Size 1.5""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp13 AND Exp6
GADimensionB,11.5,in,length,"Line Size 2""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp14 AND Exp6
GADimensionB,12.25,in,length,"Line Size 3""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp16 AND Exp6
GADimensionB,15,in,length,"Line Size 4""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp18 AND Exp6
GADimensionB,18,in,length,"Line Size 6""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp20 AND Exp6
GADimensionB,20.5,in,length,"Line Size 8""600 Class",Exp1 AND Exp49 AND Exp42 AND Exp21 AND Exp6
GADimensionB,11.5,in,length,"Line Size 1""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp11 AND Exp7
GADimensionB,11.5,in,length,"Line Size 1.5""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp13 AND Exp7
GADimensionB,12.25,in,length,"Line Size 2""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp14 AND Exp7
GADimensionB,15,in,length,"Line Size 3""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp16 AND Exp7
GADimensionB,18,in,length,"Line Size 4""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp18 AND Exp7
GADimensionB,20.25,in,length,"Line Size 6""900 Class",Exp1 AND Exp49 AND Exp42 AND Exp20 AND Exp7
GADimensionB,11.5,in,length,"Line Size 1""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp11 AND Exp8
GADimensionB,11.5,in,length,"Line Size 1.5""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp13 AND Exp8
GADimensionB,12.25,in,length,"Line Size 2""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp14 AND Exp8
GADimensionB,15,in,length,"Line Size 3""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp16 AND Exp8
GADimensionB,18,in,length,"Line Size 4""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp18 AND Exp8
GADimensionB,20.25,in,length,"Line Size 6""1500 Class",Exp1 AND Exp49 AND Exp42 AND Exp20 AND Exp8
