"ColumnName","Value","Units","UnitsType","Expression","Notes"
"GADimensionH","265.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp69","265.3"
"GADimensionH","278","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp69","278"
"GADimensionH","290.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp69","290.7"
"GADimensionH","300.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp69","300.1"
"GADimensionH","312.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp69","312.8"
"GADimensionH","112.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp21 AND Exp27 AND Exp6 AND Exp69","112.9"
"GADimensionH","119.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp23 AND Exp27 AND Exp6 AND Exp69","119.25"
"GADimensionH","131.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp24 AND Exp27 AND Exp6 AND Exp69","131.95"
"GADimensionH","135","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp25 AND Exp27 AND Exp6 AND Exp69","135"
"GADimensionH","131.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp69","131.95"
"GADimensionH","144.65","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp69","144.65"
"GADimensionH","170.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp69","170.05"
"GADimensionH","192.4","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp69","192.4"
"GADimensionH","214.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp69","214.5"
"GADimensionH","230.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp69","230.5"
"GADimensionH","243.2","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp69","243.2"
"GADimensionH","246.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp69","246.25"
"GADimensionH","258.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp69","258.95"
"GADimensionH","278","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp69","278"
"GADimensionH","322.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp69","322.45"
"GADimensionH","316.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp69","316.1"
"GADimensionH","328.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp69","328.8"
"GADimensionH","341.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp69","341.5"
"GADimensionH","360.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp69","360.55"
"GADimensionH","379.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp69","379.6"
"GADimensionH","392.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp69","392.3"
"GADimensionH","112.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp69","112.9"
"GADimensionH","119.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp69","119.25"
"GADimensionH","131.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp24 AND Exp28 AND Exp6 AND Exp69","131.95"
"GADimensionH","135","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp25 AND Exp28 AND Exp6 AND Exp69","135"
"GADimensionH","147.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp26 AND Exp28 AND Exp6 AND Exp69","147.7"
"GADimensionH","154.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp32 AND Exp28 AND Exp6 AND Exp69","154.3"
"GADimensionH","201.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp36 AND Exp28 AND Exp6 AND Exp69","201.8"
"GADimensionH","243.2","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp37 AND Exp28 AND Exp6 AND Exp69","243.2"
"GADimensionH","284.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp38 AND Exp28 AND Exp6 AND Exp69","284.35"
"GADimensionH","312.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp39 AND Exp28 AND Exp6 AND Exp69","312.8"
"GADimensionH","328.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp40 AND Exp28 AND Exp6 AND Exp69","328.8"
"GADimensionH","341.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp41 AND Exp28 AND Exp6 AND Exp69","341.5"
"GADimensionH","357.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp42 AND Exp28 AND Exp6 AND Exp69","357.5"
"GADimensionH","385.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp43 AND Exp28 AND Exp6 AND Exp69","385.95"
"GADimensionH","436.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp45 AND Exp28 AND Exp6 AND Exp69","436.75"
"GADimensionH","122.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp21 AND Exp19 AND Exp6 AND Exp69","122.3"
"GADimensionH","141.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp23 AND Exp19 AND Exp6 AND Exp69","141.6"
"GADimensionH","157.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp24 AND Exp19 AND Exp6 AND Exp69","157.35"
"GADimensionH","173.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp25 AND Exp19 AND Exp6 AND Exp69","173.1"
"GADimensionH","198.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp26 AND Exp19 AND Exp6 AND Exp69","198.5"
"GADimensionH","220.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp32 AND Exp19 AND Exp6 AND Exp69","220.85"
"GADimensionH","303.4","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp36 AND Exp19 AND Exp6 AND Exp69","303.4"
"GADimensionH","347.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp37 AND Exp19 AND Exp6 AND Exp69","347.85"
"GADimensionH","449.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp38 AND Exp19 AND Exp6 AND Exp69","449.45"
"GADimensionH","493.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp66 AND Exp56 AND Exp39 AND Exp19 AND Exp6 AND Exp69","493.9"
"GADimensionH","107.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp31 AND Exp6 AND Exp69","107.55"
"GADimensionH","110.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp31 AND Exp6 AND Exp69","110.85"
"GADimensionH","110.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp31 AND Exp6 AND Exp69","110.85"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp31 AND Exp6 AND Exp69","113.9"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp31 AND Exp6 AND Exp69","113.9"
"GADimensionH","116.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp31 AND Exp6 AND Exp69","116.5"
"GADimensionH","125.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp31 AND Exp6 AND Exp69","125.1"
"GADimensionH","136.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp31 AND Exp6 AND Exp69","136.25"
"GADimensionH","142.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp31 AND Exp6 AND Exp69","142.35"
"GADimensionH","155.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp31 AND Exp6 AND Exp69","155.05"
"GADimensionH","167.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp40 AND Exp31 AND Exp6 AND Exp69","167.75"
"GADimensionH","171.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp41 AND Exp31 AND Exp6 AND Exp69","171.05"
"GADimensionH","183.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp42 AND Exp31 AND Exp6 AND Exp69","183.75"
"GADimensionH","187.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp43 AND Exp31 AND Exp6 AND Exp69","187.05"
"GADimensionH","193.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp45 AND Exp31 AND Exp6 AND Exp69","193.15"
"GADimensionH","209.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp46 AND Exp31 AND Exp6 AND Exp69","209.15"
"GADimensionH","221.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp47 AND Exp31 AND Exp6 AND Exp69","221.85"
"GADimensionH","234.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp48 AND Exp31 AND Exp6 AND Exp69","234.55"
"GADimensionH","247.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp49 AND Exp31 AND Exp6 AND Exp69","247.25"
"GADimensionH","256.65","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp50 AND Exp31 AND Exp6 AND Exp69","256.65"
"GADimensionH","266.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp51 AND Exp31 AND Exp6 AND Exp69","266.3"
"GADimensionH","107.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp33 AND Exp6 AND Exp69","107.55"
"GADimensionH","110.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp33 AND Exp6 AND Exp69","110.85"
"GADimensionH","110.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp33 AND Exp6 AND Exp69","110.85"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp33 AND Exp6 AND Exp69","113.9"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp33 AND Exp6 AND Exp69","113.9"
"GADimensionH","120.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp33 AND Exp6 AND Exp69","120.25"
"GADimensionH","134.48","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp33 AND Exp6 AND Exp69","134.48"
"GADimensionH","148.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp33 AND Exp6 AND Exp69","148.7"
"GADimensionH","155.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp33 AND Exp6 AND Exp69","155.3"
"GADimensionH","168","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp33 AND Exp6 AND Exp69","168"
"GADimensionH","180.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp40 AND Exp33 AND Exp6 AND Exp69","180.7"
"GADimensionH","183.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp41 AND Exp33 AND Exp6 AND Exp69","183.75"
"GADimensionH","196.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp42 AND Exp33 AND Exp6 AND Exp69","196.45"
"GADimensionH","199.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp43 AND Exp33 AND Exp6 AND Exp69","199.5"
"GADimensionH","206.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp45 AND Exp33 AND Exp6 AND Exp69","206.1"
"GADimensionH","224.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp46 AND Exp33 AND Exp6 AND Exp69","224.9"
"GADimensionH","237.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp47 AND Exp33 AND Exp6 AND Exp69","237.6"
"GADimensionH","250.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp48 AND Exp33 AND Exp6 AND Exp69","250.3"
"GADimensionH","263","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp49 AND Exp33 AND Exp6 AND Exp69","263"
"GADimensionH","272.65","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp50 AND Exp33 AND Exp6 AND Exp69","272.65"
"GADimensionH","282.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp51 AND Exp33 AND Exp6 AND Exp69","282.3"
"GADimensionH","107.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp34 AND Exp6 AND Exp69","107.55"
"GADimensionH","110.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp34 AND Exp6 AND Exp69","110.85"
"GADimensionH","110.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp34 AND Exp6 AND Exp69","110.85"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp34 AND Exp6 AND Exp69","113.9"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp34 AND Exp6 AND Exp69","113.9"
"GADimensionH","132.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp34 AND Exp6 AND Exp69","132.95"
"GADimensionH","148.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp34 AND Exp6 AND Exp69","148.7"
"GADimensionH","164.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp34 AND Exp6 AND Exp69","164.7"
"GADimensionH","183.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp34 AND Exp6 AND Exp69","183.75"
"GADimensionH","186.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp34 AND Exp6 AND Exp69","186.8"
"GADimensionH","196.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp40 AND Exp34 AND Exp6 AND Exp69","196.45"
"GADimensionH","209.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp41 AND Exp34 AND Exp6 AND Exp69","209.15"
"GADimensionH","215.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp42 AND Exp34 AND Exp6 AND Exp69","215.5"
"GADimensionH","221.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp43 AND Exp34 AND Exp6 AND Exp69","221.85"
"GADimensionH","234.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp45 AND Exp34 AND Exp6 AND Exp69","234.55"
"GADimensionH","253.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp46 AND Exp34 AND Exp6 AND Exp69","253.6"
"GADimensionH","266.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp69","266.3"
"GADimensionH","279","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp69","279"
"GADimensionH","291.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp69","291.7"
"GADimensionH","301.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp69","301.1"
"GADimensionH","313.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp69","313.8"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp27 AND Exp6 AND Exp69","113.9"
"GADimensionH","120.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp27 AND Exp6 AND Exp69","120.25"
"GADimensionH","132.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp27 AND Exp6 AND Exp69","132.95"
"GADimensionH","136","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp27 AND Exp6 AND Exp69","136"
"GADimensionH","132.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp69","132.95"
"GADimensionH","145.65","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp69","145.65"
"GADimensionH","171.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp69","171.05"
"GADimensionH","193.4","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp69","193.4"
"GADimensionH","215.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp69","215.5"
"GADimensionH","231.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp69","231.5"
"GADimensionH","244.2","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp69","244.2"
"GADimensionH","247.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp69","247.25"
"GADimensionH","259.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp69","259.95"
"GADimensionH","279","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp69","279"
"GADimensionH","323.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp69","323.45"
"GADimensionH","317.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp69","317.1"
"GADimensionH","329.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp69","329.8"
"GADimensionH","342.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp69","342.5"
"GADimensionH","361.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp69","361.55"
"GADimensionH","380.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp69","380.6"
"GADimensionH","393.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp69","393.3"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp69","113.9"
"GADimensionH","120.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp69","120.25"
"GADimensionH","132.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp28 AND Exp6 AND Exp69","132.95"
"GADimensionH","136","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp28 AND Exp6 AND Exp69","136"
"GADimensionH","148.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp28 AND Exp6 AND Exp69","148.7"
"GADimensionH","155.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp28 AND Exp6 AND Exp69","155.3"
"GADimensionH","202.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp28 AND Exp6 AND Exp69","202.8"
"GADimensionH","244.2","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp28 AND Exp6 AND Exp69","244.2"
"GADimensionH","285.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp28 AND Exp6 AND Exp69","285.35"
"GADimensionH","313.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp28 AND Exp6 AND Exp69","313.8"
"GADimensionH","329.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp40 AND Exp28 AND Exp6 AND Exp69","329.8"
"GADimensionH","342.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp41 AND Exp28 AND Exp6 AND Exp69","342.5"
"GADimensionH","358.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp42 AND Exp28 AND Exp6 AND Exp69","358.5"
"GADimensionH","386.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp43 AND Exp28 AND Exp6 AND Exp69","386.95"
"GADimensionH","437.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp45 AND Exp28 AND Exp6 AND Exp69","437.75"
"GADimensionH","123.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp19 AND Exp6 AND Exp69","123.3"
"GADimensionH","142.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp19 AND Exp6 AND Exp69","142.6"
"GADimensionH","158.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp19 AND Exp6 AND Exp69","158.35"
"GADimensionH","174.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp19 AND Exp6 AND Exp69","174.1"
"GADimensionH","199.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp19 AND Exp6 AND Exp69","199.5"
"GADimensionH","221.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp19 AND Exp6 AND Exp69","221.85"
"GADimensionH","304.4","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp19 AND Exp6 AND Exp69","304.4"
"GADimensionH","348.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp19 AND Exp6 AND Exp69","348.85"
"GADimensionH","450.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp19 AND Exp6 AND Exp69","450.45"
"GADimensionH","494.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp19 AND Exp6 AND Exp69","494.9"
"GADimensionH","110.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp21 AND Exp31 AND Exp6 AND Exp69","110.6"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp23 AND Exp31 AND Exp6 AND Exp69","113.9"
"GADimensionH","113.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp24 AND Exp31 AND Exp6 AND Exp69","113.9"
"GADimensionH","116.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp25 AND Exp31 AND Exp6 AND Exp69","116.95"
"GADimensionH","116.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp26 AND Exp31 AND Exp6 AND Exp69","116.95"
"GADimensionH","119.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp32 AND Exp31 AND Exp6 AND Exp69","119.55"
"GADimensionH","128.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp36 AND Exp31 AND Exp6 AND Exp69","128.15"
"GADimensionH","139.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp37 AND Exp31 AND Exp6 AND Exp69","139.3"
