"ColumnName","Value","Units","UnitsType","Expression","Notes"
"GADrawing1","FPD150.R1.1","","","Exp25 AND Exp2 AND Exp3 AND Exp5 AND Exp4 AND Exp86","FPD150.R1.1"
"GADrawing1","FPD150.R1.2","","","Exp25 AND Exp2 AND Exp3 AND Exp5 AND Exp90 AND Exp86","FPD150.R1.2"
"GADrawing1","FPD150.R1.3","","","Exp25 AND Exp2 AND Exp3 AND Exp5 AND Exp4 AND Exp87","FPD150.R1.3"
"GADrawing1","FPD150.R1.4","","","Exp25 AND Exp2 AND Exp3 AND Exp5 AND Exp90 AND Exp87","FPD150.R1.4"
"GADrawing1","FPD150.R1.5","","","Exp25 AND Exp2 AND Exp3 AND Exp5 AND Exp4 AND Exp88","FPD150.R1.5"
"GADrawing1","FPD150.R1.6","","","Exp25 AND Exp2 AND Exp3 AND Exp5 AND Exp90 AND Exp88","FPD150.R1.6"
"GADrawing1","FPD150.R1.7","","","Exp25 AND Exp2 AND Exp3 AND Exp5 AND Exp4 AND Exp89","FPD150.R1.7"
"GADrawing1","FPD150.R1.8","","","Exp25 AND Exp2 AND Exp3 AND Exp5 AND Exp90 AND Exp89","FPD150.R1.8"
"GADrawing1","FPD160.R1.1","","","Exp18 AND Exp2 AND Exp3 AND Exp4 AND Exp22 AND Exp86 AND Exp28 AND Exp91","FPD160.R1.1"
"GADrawing1","FPD160.R1.2","","","Exp18 AND Exp2 AND Exp3 AND Exp4 AND Exp22 AND Exp86 AND Exp29 AND Exp91","FPD160.R1.2"
"GADrawing1","FPD160.R1.3","","","Exp18 AND Exp2 AND Exp3 AND Exp4 AND Exp22 AND Exp87 AND Exp28 AND Exp91","FPD160.R1.3"
"GADrawing1","FPD160.R1.4","","","Exp18 AND Exp2 AND Exp3 AND Exp4 AND Exp22 AND Exp87 AND Exp29 AND Exp91","FPD160.R1.4"
"GADrawing1","FPD160.R1.5","","","Exp18 AND Exp2 AND Exp3 AND Exp4 AND Exp22 AND Exp88 AND Exp28 AND Exp91","FPD160.R1.5"
"GADrawing1","FPD160.R1.6","","","Exp18 AND Exp2 AND Exp3 AND Exp4 AND Exp22 AND Exp88 AND Exp29 AND Exp91","FPD160.R1.6"
"PlateODiaA","47.6","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp26 AND Exp27","DN15 RF CL150"
"PlateODiaA","54","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp26 AND Exp28","DN15 RF CL300,400,600"
"PlateODiaA","63.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp26 AND Exp29","DN15 RF CL900,1500"
"PlateODiaA","70","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp26 AND Exp30","DN15 RF CL2500"
"PlateODiaA","57","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp31 AND Exp27","DN20 RF CL150"
"PlateODiaA","66.7","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp31 AND Exp28","DN20 RF CL300,400,600"
"PlateODiaA","70","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp31 AND Exp29","DN20 RF CL900,1500"
"PlateODiaA","76","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp31 AND Exp30","DN20 RF CL2500"
"PlateODiaA","66.7","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp32 AND Exp27","DN25 RF CL150"
"PlateODiaA","73","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp32 AND Exp28","DN25 RF CL300,400,600"
"PlateODiaA","79.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp32 AND Exp29","DN25 RF CL900,1500"
"PlateODiaA","85.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp32 AND Exp30","DN25 RF CL2500"
"PlateODiaA","76","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp33 AND Exp27","DN32 RF CL150"
"PlateODiaA","82.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp33 AND Exp28","DN32 RF CL300,400,600"
"PlateODiaA","89","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp33 AND Exp29","DN32 RF CL900,1500"
"PlateODiaA","105","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp33 AND Exp30","DN32 RF CL2500"
"PlateODiaA","85.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp34 AND Exp27","DN40 RF CL150"
"PlateODiaA","95.3","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp34 AND Exp28","DN40 RF CL300,400,600"
"PlateODiaA","98.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp34 AND Exp29","DN40 RF CL900,1500"
"PlateODiaA","117.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp34 AND Exp30","DN40 RF CL2500"
"PlateODiaA","105","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp35 AND Exp27","DN50 RF CL150"
"PlateODiaA","111.1","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp35 AND Exp28","DN50 RF CL300,400,600"
"PlateODiaA","143","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp35 AND Exp29","DN50 RF CL900,1500"
"PlateODiaA","146","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp35 AND Exp30","DN50 RF CL2500"
"PlateODiaA","124","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp36 AND Exp27","DN65 RF CL150"
"PlateODiaA","130","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp36 AND Exp28","DN65 RF CL300,400,600"
"PlateODiaA","165","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp36 AND Exp29","DN65 RF CL900,1500"
"PlateODiaA","168","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp36 AND Exp30","DN65 RF CL2500"
"PlateODiaA","137","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp37 AND Exp27","DN80 RF CL150"
"PlateODiaA","149.2","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp37 AND Exp28","DN80 RF CL300,400,600"
"PlateODiaA","168","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp37 AND Exp38","DN80 RF CL900"
"PlateODiaA","174.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp37 AND Exp39","DN80 RF CL1500"
"PlateODiaA","197","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp37 AND Exp30","DN80 RF CL2500"
"PlateODiaA","162","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp40 AND Exp27","DN90 RF CL150"
"PlateODiaA","165","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp40 AND Exp28","DN90 RF CL300,400,600"
"PlateODiaA","175","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp43 AND Exp27","DN100 RF CL150"
"PlateODiaA","178","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp43 AND Exp44","DN100 RF CL400"
"PlateODiaA","181","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp43 AND Exp42","DN100 RF CL300"
"PlateODiaA","194","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp43 AND Exp45","DN100 RF CL600"
"PlateODiaA","207","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp43 AND Exp38","DN100 RF CL900"
"PlateODiaA","209.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp43 AND Exp39","DN100 RF CL1500"
"PlateODiaA","235","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp43 AND Exp30","DN100 RF CL2500"
"PlateODiaA","197","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp46 AND Exp27","DN125 RF CL150"
"PlateODiaA","212.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp46 AND Exp44","DN125 RF CL400"
"PlateODiaA","216","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp46 AND Exp42","DN125 RF CL300"
"PlateODiaA","241.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp46 AND Exp45","DN125 RF CL600"
"PlateODiaA","247.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp46 AND Exp38","DN125 RF CL900"
"PlateODiaA","254","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp46 AND Exp39","DN125 RF CL1500"
"PlateODiaA","279.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp46 AND Exp30","DN125 RF CL2500"
"PlateODiaA","222","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp47 AND Exp27","DN150 RF CL150"
"PlateODiaA","247.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp47 AND Exp44","DN150 RF CL400"
"PlateODiaA","251","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp47 AND Exp42","DN150 RF CL300"
"PlateODiaA","267","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp47 AND Exp45","DN150 RF CL600"
"PlateODiaA","282.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp47 AND Exp39","DN150 RF CL1500"
"PlateODiaA","289","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp47 AND Exp38","DN150 RF CL900"
"PlateODiaA","317.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp47 AND Exp30","DN150 RF CL2500"
"PlateODiaA","279.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp48 AND Exp27","DN200 RF CL150"
"PlateODiaA","305","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp48 AND Exp44","DN200 RF CL400"
"PlateODiaA","308","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp48 AND Exp42","DN200 RF CL300"
"PlateODiaA","321","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp48 AND Exp45","DN200 RF CL600"
"PlateODiaA","353","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp48 AND Exp39","DN200 RF CL1500"
"PlateODiaA","359","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp48 AND Exp38","DN200 RF CL900"
"PlateODiaA","387.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp48 AND Exp30","DN200 RF CL2500"
"PlateODiaA","340","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp49 AND Exp27","DN250 RF CL150"
"PlateODiaA","359","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp49 AND Exp44","DN250 RF CL400"
"PlateODiaA","362","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp49 AND Exp42","DN250 RF CL300"
"PlateODiaA","400","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp49 AND Exp45","DN250 RF CL600"
"PlateODiaA","435","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp49 AND Exp38","DN250 RF CL900"
"PlateODiaA","435","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp49 AND Exp39","DN250 RF CL1500"
"PlateODiaA","476","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp49 AND Exp30","DN250 RF CL2500"
"PlateODiaA","410","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp50 AND Exp27","DN300 RF CL150"
"PlateODiaA","419","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp50 AND Exp44","DN300 RF CL400"
"PlateODiaA","422.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp50 AND Exp42","DN300 RF CL300"
"PlateODiaA","457","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp50 AND Exp45","DN300 RF CL600"
"PlateODiaA","498.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp50 AND Exp38","DN300 RF CL900"
"PlateODiaA","520.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp50 AND Exp39","DN300 RF CL1500"
"PlateODiaA","549.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp50 AND Exp30","DN300 RF CL2500"
"PlateODiaA","451","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp51 AND Exp27","DN350 RF CL150"
"PlateODiaA","482.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp51 AND Exp44","DN350 RF CL400"
"PlateODiaA","486","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp51 AND Exp42","DN350 RF CL300"
"PlateODiaA","492","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp51 AND Exp45","DN350 RF CL600"
"PlateODiaA","521","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp51 AND Exp38","DN350 RF CL900"
"PlateODiaA","578","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp51 AND Exp39","DN350 RF CL1500"
"PlateODiaA","514.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp52 AND Exp27","DN400 RF CL150"
"PlateODiaA","536.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp52 AND Exp44","DN400 RF CL400"
"PlateODiaA","540","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp52 AND Exp42","DN400 RF CL300"
"PlateODiaA","565","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp52 AND Exp45","DN400 RF CL600"
"PlateODiaA","575","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp52 AND Exp38","DN400 RF CL900"
"PlateODiaA","641.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp52 AND Exp39","DN400 RF CL1500"
"PlateODiaA","549.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp53 AND Exp27","DN450 RF CL150"
"PlateODiaA","593.7","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp53 AND Exp44","DN450 RF CL400"
"PlateODiaA","597","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp53 AND Exp42","DN450 RF CL300"
"PlateODiaA","613","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp53 AND Exp45","DN450 RF CL600"
"PlateODiaA","638","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp53 AND Exp38","DN450 RF CL900"
"PlateODiaA","705","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp53 AND Exp39","DN450 RF CL1500"
"PlateODiaA","606.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp54 AND Exp27","DN500 RF CL150"
"PlateODiaA","647.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp54 AND Exp44","DN500 RF CL400"
"PlateODiaA","654","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp54 AND Exp42","DN500 RF CL300"
"PlateODiaA","682.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp54 AND Exp45","DN500 RF CL600"
"PlateODiaA","698.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp54 AND Exp38","DN500 RF CL900"
"PlateODiaA","755.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp54 AND Exp39","DN500 RF CL1500"
"PlateODiaA","660.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp56 AND Exp27","DN550 RF CL150"
"PlateODiaA","701.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp56 AND Exp44","DN550 RF CL400"
"PlateODiaA","705","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp56 AND Exp42","DN550 RF CL300"
"PlateODiaA","733.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp56 AND Exp45","DN550 RF CL600"
"PlateODiaA","717.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp55 AND Exp27","DN600 RF CL150"
"PlateODiaA","768.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp55 AND Exp44","DN600 RF CL400"
"PlateODiaA","775","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp55 AND Exp42","DN600 RF CL300"
"PlateODiaA","790.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp55 AND Exp45","DN600 RF CL600"
"PlateODiaA","838","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp55 AND Exp38","DN600 RF CL900"
"PlateODiaA","901.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp55 AND Exp39","DN600 RF CL1500"
"PlateODiaA","775","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp57 AND Exp27","DN650 RF CL150"
"PlateODiaA","832","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp57 AND Exp44","DN650 RF CL400"
"PlateODiaA","835","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp57 AND Exp42","DN650 RF CL300"
"PlateODiaA","867","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp57 AND Exp45","DN650 RF CL600"
"PlateODiaA","882.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp57 AND Exp38","DN650 RF CL900"
"PlateODiaA","832","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp58 AND Exp27","DN700 RF CL150"
"PlateODiaA","892","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp58 AND Exp44","DN700 RF CL400"
"PlateODiaA","898.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp58 AND Exp42","DN700 RF CL300"
"PlateODiaA","914.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp58 AND Exp45","DN700 RF CL600"
"PlateODiaA","946","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp58 AND Exp38","DN700 RF CL900"
"PlateODiaA","882.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp59 AND Exp27","DN750 RF CL150"
"PlateODiaA","946","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp59 AND Exp44","DN750 RF CL400"
"PlateODiaA","952.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp59 AND Exp42","DN750 RF CL300"
"PlateODiaA","971.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp59 AND Exp45","DN750 RF CL600"
"PlateODiaA","1009.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp59 AND Exp38","DN750 RF CL900"
"PlateODiaA","940","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp60 AND Exp27","DN800 RF CL150"
"PlateODiaA","1003.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp60 AND Exp44","DN800 RF CL400"
"PlateODiaA","1006.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp60 AND Exp42","DN800 RF CL300"
"PlateODiaA","1022.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp60 AND Exp45","DN800 RF CL600"
"PlateODiaA","1073","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp60 AND Exp38","DN800 RF CL900"
"PlateODiaA","990.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp61 AND Exp27","DN850 RF CL150"
"PlateODiaA","1054","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp61 AND Exp44","DN850 RF CL400"
"PlateODiaA","1057","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp61 AND Exp42","DN850 RF CL300"
"PlateODiaA","1073","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp61 AND Exp45","DN850 RF CL600"
"PlateODiaA","1136.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp61 AND Exp38","DN850 RF CL900"
"PlateODiaA","1048","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp62 AND Exp27","DN900 RF CL150"
"PlateODiaA","1117.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp62 AND Exp63","DN900 RF CL300,400"
"PlateODiaA","1130.5","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp62 AND Exp45","DN900 RF CL600"
"PlateODiaA","1200","mm","length","Exp2 AND Exp3 AND Exp5 AND Exp62 AND Exp38","DN900 RF CL900"
"PlateODiaA","90","mm","Length","Exp2 AND Exp3 AND Exp26 AND Exp27 AND Exp10","DN15 FF CL150"
"PlateODiaA","95","mm","Length","Exp2 AND Exp3 AND Exp26 AND Exp42 AND Exp10","DN15 FF CL300"
"PlateODiaA","95","mm","Length","Exp2 AND Exp3 AND Exp26 AND Exp45 AND Exp10","DN15 FF CL600"
"PlateODiaA","120","mm","Length","Exp2 AND Exp3 AND Exp26 AND Exp38 AND Exp10","DN15 FF CL900"
"PlateODiaA","120","mm","Length","Exp2 AND Exp3 AND Exp26 AND Exp39 AND Exp10","DN15 FF CL1500"
"PlateODiaA","135","mm","Length","Exp2 AND Exp3 AND Exp26 AND Exp30 AND Exp10","DN15 FF CL2500"
"PlateODiaA","100","mm","Length","Exp2 AND Exp3 AND Exp31 AND Exp27 AND Exp10","DN20 FF CL150"
"PlateODiaA","115","mm","Length","Exp2 AND Exp3 AND Exp31 AND Exp42 AND Exp10","DN20 FF CL300"
"PlateODiaA","115","mm","Length","Exp2 AND Exp3 AND Exp31 AND Exp45 AND Exp10","DN20 FF CL600"
"PlateODiaA","130","mm","Length","Exp2 AND Exp3 AND Exp31 AND Exp38 AND Exp10","DN20 FF CL900"
"PlateODiaA","130","mm","Length","Exp2 AND Exp3 AND Exp31 AND Exp39 AND Exp10","DN20 FF CL1500"
"PlateODiaA","140","mm","Length","Exp2 AND Exp3 AND Exp31 AND Exp30 AND Exp10","DN20 FF CL2500"
"PlateODiaA","125","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp32 AND Exp28","DN25 FF CL300,400,600"
"PlateODiaA","150","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp32 AND Exp29","DN25 FF CL900,1500"
"PlateODiaA","160","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp32 AND Exp30","DN25 FF CL2500"
"PlateODiaA","110","mm","Length","Exp2 AND Exp3 AND Exp32 AND Exp27 AND Exp10","DN25 FF CL150"
"PlateODiaA","125","mm","Length","Exp2 AND Exp3 AND Exp32 AND Exp42 AND Exp10","DN25 FF CL300"
"PlateODiaA","125","mm","Length","Exp2 AND Exp3 AND Exp32 AND Exp45 AND Exp10","DN25 FF CL600"
"PlateODiaA","150","mm","Length","Exp2 AND Exp3 AND Exp32 AND Exp38 AND Exp10","DN25 FF CL900"
"PlateODiaA","150","mm","Length","Exp2 AND Exp3 AND Exp32 AND Exp39 AND Exp10","DN25 FF CL1500"
"PlateODiaA","160","mm","Length","Exp2 AND Exp3 AND Exp32 AND Exp30 AND Exp10","DN25 FF CL2500"
"PlateODiaA","135","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp33 AND Exp28","DN32 FF CL300,400,600"
"PlateODiaA","160","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp33 AND Exp29","DN32 FF CL900,1500"
"PlateODiaA","185","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp33 AND Exp30","DN32 FF CL2500"
"PlateODiaA","155","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp34 AND Exp28","DN40 FF CL300,400,600"
"PlateODiaA","180","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp34 AND Exp29","DN40 FF CL900,1500"
"PlateODiaA","205","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp34 AND Exp30","DN40 FF CL2500"
"PlateODiaA","125","mm","Length","Exp2 AND Exp3 AND Exp34 AND Exp27 AND Exp10","DN40 FF CL150"
"PlateODiaA","155","mm","Length","Exp2 AND Exp3 AND Exp34 AND Exp42 AND Exp10","DN40 FF CL300"
"PlateODiaA","155","mm","Length","Exp2 AND Exp3 AND Exp34 AND Exp45 AND Exp10","DN40 FF CL600"
"PlateODiaA","180","mm","Length","Exp2 AND Exp3 AND Exp34 AND Exp38 AND Exp10","DN40 FF CL900"
"PlateODiaA","180","mm","Length","Exp2 AND Exp3 AND Exp34 AND Exp39 AND Exp10","DN40 FF CL1500"
"PlateODiaA","205","mm","Length","Exp2 AND Exp3 AND Exp34 AND Exp30 AND Exp10","DN40 FF CL2500"
"PlateODiaA","165","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp35 AND Exp28","DN50 FF CL300,400,600"
"PlateODiaA","215","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp35 AND Exp29","DN50 FF CL900,1500"
"PlateODiaA","235","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp35 AND Exp30","DN50 FF CL2500"
"PlateODiaA","150","mm","Length","Exp2 AND Exp3 AND Exp35 AND Exp27 AND Exp10","DN50 FF CL150"
"PlateODiaA","165","mm","Length","Exp2 AND Exp3 AND Exp35 AND Exp42 AND Exp10","DN50 FF CL300"
"PlateODiaA","165","mm","Length","Exp2 AND Exp3 AND Exp35 AND Exp45 AND Exp10","DN50 FF CL600"
"PlateODiaA","215","mm","Length","Exp2 AND Exp3 AND Exp35 AND Exp38 AND Exp10","DN50 FF CL900"
"PlateODiaA","215","mm","Length","Exp2 AND Exp3 AND Exp35 AND Exp39 AND Exp10","DN50 FF CL1500"
"PlateODiaA","235","mm","Length","Exp2 AND Exp3 AND Exp35 AND Exp30 AND Exp10","DN50 FF CL2500"
"PlateODiaA","190","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp36 AND Exp28","DN65 FF CL300,400,600"
"PlateODiaA","245","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp36 AND Exp29","DN65 FF CL900,1500"
"PlateODiaA","265","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp36 AND Exp30","DN65 FF CL2500"
"PlateODiaA","180","mm","Length","Exp2 AND Exp3 AND Exp36 AND Exp27 AND Exp10","DN65 FF CL150"
"PlateODiaA","190","mm","Length","Exp2 AND Exp3 AND Exp36 AND Exp42 AND Exp10","DN65 FF CL300"
"PlateODiaA","190","mm","Length","Exp2 AND Exp3 AND Exp36 AND Exp45 AND Exp10","DN65 FF CL600"
"PlateODiaA","245","mm","Length","Exp2 AND Exp3 AND Exp36 AND Exp38 AND Exp10","DN65 FF CL900"
"PlateODiaA","245","mm","Length","Exp2 AND Exp3 AND Exp36 AND Exp39 AND Exp10","DN65 FF CL1500"
"PlateODiaA","265","mm","Length","Exp2 AND Exp3 AND Exp36 AND Exp30 AND Exp10","DN65 FF CL2500"
"PlateODiaA","210","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp37 AND Exp28","DN80 FF CL300,400,600"
"PlateODiaA","240","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp37 AND Exp38","DN80 FF CL900"
"PlateODiaA","265","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp37 AND Exp39","DN80 FF CL1500"
"PlateODiaA","305","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp37 AND Exp30","DN80 FF CL2500"
"PlateODiaA","190","mm","Length","Exp2 AND Exp3 AND Exp37 AND Exp27 AND Exp10","DN80 FF CL150"
"PlateODiaA","210","mm","Length","Exp2 AND Exp3 AND Exp37 AND Exp42 AND Exp10","DN80 FF CL300"
"PlateODiaA","210","mm","Length","Exp2 AND Exp3 AND Exp37 AND Exp45 AND Exp10","DN80 FF CL600"
"PlateODiaA","240","mm","Length","Exp2 AND Exp3 AND Exp37 AND Exp38 AND Exp10","DN80 FF CL900"
"PlateODiaA","265","mm","Length","Exp2 AND Exp3 AND Exp37 AND Exp39 AND Exp10","DN80 FF CL1500"
"PlateODiaA","305","mm","Length","Exp2 AND Exp3 AND Exp37 AND Exp30 AND Exp10","DN80 FF CL2500"
"PlateODiaA","230","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp40 AND Exp28","DN90 FF CL300,400,600"
"PlateODiaA","215","mm","Length","Exp2 AND Exp3 AND Exp40 AND Exp27 AND Exp10","DN90 FF CL150"
"PlateODiaA","230","mm","Length","Exp2 AND Exp3 AND Exp40 AND Exp42 AND Exp10","DN90 FF CL300"
"PlateODiaA","230","mm","Length","Exp2 AND Exp3 AND Exp40 AND Exp45 AND Exp10","DN90 FF CL600"
"PlateODiaA","255","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp43 AND Exp63","DN100 FF CL300,400"
"PlateODiaA","275","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp43 AND Exp45","DN100 FF CL600"
"PlateODiaA","290","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp43 AND Exp38","DN100 FF CL900"
"PlateODiaA","310","mm","length","Exp2 AND Exp3 AND Exp10 AND Exp43 AND Exp39","DN100 FF CL1500"
