"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD300","CH/FPD/TAPPING/RAT","TRC",2,True,False,0,"CH/FPD/TAPPING/TYPE=TT2 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4 OR CH/FPD/TAPPING/TYPE=TT5","NPT Female","NPT Female",,False
"FPD300","CH/FPD/TAPPING/RAT","TRD",3,True,False,0,"CH/FPD/TAPPING/TYPE=TT1 OR CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TT4","NPT Male","NPT Male",,False
"FPD300","CH/FPD/TAPPING/RAT","TRE",4,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT4) OR NOT(CH/FPD/TAPPING/TYPE=TZ9)","Rating as per line","Rating as per line",,False
"FPD300","CH/FPD/TAPPING/RAT","TSQ",5,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT2 OR CH/FPD/TAPPING/TYPE=TT5)","Square Ends - Rating as per line","Square Ends - Rating as per line",,False
"FPD300","CH/FPD/TAPPING/RAT","TWP",6,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT2 OR CH/FPD/TAPPING/TYPE=TT5)","Weld Prep Ends - Rating as per line","Weld Prep Ends - Rating as per line",,False
"FPD300","CH/FPD/TAPPING/RAT","TR2",7,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A3 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 300 RF","ASME Class 300 RF",,False
"FPD300","CH/FPD/TAPPING/RAT","TR3",8,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A6 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 600 RF","ASME Class 600 RF",,False
"FPD300","CH/FPD/TAPPING/RAT","TRV",9,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A7 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 900 RF","ASME Class 900 RF",,False
"FPD300","CH/FPD/TAPPING/RAT","TRW",10,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A8 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 1500 RF","ASME Class 1500 RF",,False
"FPD300","CH/FPD/TAPPING/RAT","TRX",11,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A9 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 2500 RF","ASME Class 2500 RF",,False
"FPD300","CH/FPD/TAPPING/RAT","TRY",12,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A3 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 300 RTJ","ASME Class 300 RTJ",,False
"FPD300","CH/FPD/TAPPING/RAT","TR6",13,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A6 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 600 RTJ","ASME Class 600 RTJ",,False
"FPD300","CH/FPD/TAPPING/RAT","TR7",14,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A7 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 900 RTJ","ASME Class 900 RTJ",,False
"FPD300","CH/FPD/TAPPING/RAT","TR8",15,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A8 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 1500 RTJ","ASME Class 1500 RTJ",,False
"FPD300","CH/FPD/TAPPING/RAT","TR9",16,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT3 OR CH/FPD/TAPPING/TYPE=TZ9) OR NOT(CH/FPD/END/CONN/RAT=A7 OR CH/FPD/END/CONN/RAT=Y0)","ASME Class 2500 RTJ","ASME Class 2500 RTJ",,False
"FPD300","CH/FPD/TAPPING/RAT","D0",17,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TZ9)","PN 6","PN 6",,False
"FPD300","CH/FPD/TAPPING/RAT","D1",18,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TZ9)","PN 10","PN 10",,False
"FPD300","CH/FPD/TAPPING/RAT","D2",19,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TZ9)","PN 16","PN 16",,False
"FPD300","CH/FPD/TAPPING/RAT","D3",20,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TZ9)","PN 25","PN 25",,False
"FPD300","CH/FPD/TAPPING/RAT","D4",21,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TZ9)","PN 40","PN 40",,False
"FPD300","CH/FPD/TAPPING/RAT","D5",22,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TZ9)","PN 63","PN 63",,False
"FPD300","CH/FPD/TAPPING/RAT","D6",23,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TZ9)","PN 100","PN 100",,False
"FPD300","CH/FPD/TAPPING/RAT","TRK",24,True,False,0,"NOT(CH/FPD/TAPPING/TYPE=TT2 OR CH/FPD/TAPPING/TYPE=TT5)","Kidney Flange","Kidney Flange",,False
"FPD300","CH/FPD/TAPPING/RAT","TRZ",25,True,False,0,"","Others","Others",,False
"FPD300","CH/FPD/TAPPING/SIZE","TS1",1,True,False,0,"CH/FPD/TAPPING/RAT=TRK","¼ in.","¼ in.",,False
"FPD300","CH/FPD/TAPPING/SIZE","TS2",2,True,False,0,"","½ in.","½ in.",,False
"FPD300","CH/FPD/TAPPING/SIZE","TS3",3,True,False,0,"","¾ in.","¾ in.",,False
"FPD300","CH/FPD/TAPPING/SIZE","TZ9",4,True,False,0,"","Others","Others",,False
"FPD300","CH/FPD/TAPPING/SETS","TN1",1,True,False,0,"","One Set","One Set",,False
"FPD300","CH/FPD/TAPPING/SETS","TN2",2,True,False,0,"","Two Sets","Two Sets",,False
"FPD300","CH/FPD/TAPPING/SETS","TN3",3,True,False,0,"","Three Sets","Three Sets",,False
